business_type,item_name,date,price,shelf_life_hours,quantity_available,quantity_sold,customer_demand,waste_quantity,weather_condition,holiday_flag,day_of_week,day_name,month,week_of_year,day_of_month,is_weekend,is_monday,is_friday,is_saturday,is_sunday,is_rainy,category,preparation_complexity,category_encoded,business_encoded,prev_day_demand,prev_day_sold,prev_day_waste,prev_week_demand,rolling_3day_demand,rolling_7day_demand,rolling_14day_demand,rolling_30day_demand,rolling_7day_std,rolling_14day_std,weekend_x_holiday,rainy_x_weekend,rainy_x_holiday,friday_x_weekend,day_sin,day_cos,month_sin,month_cos
Cafe,Espresso,2025-11-09,25,0.5,49,40,40,9,Clear,0,6,Sunday,11,45,9,1,0,0,0,1,0,beverage,1,1,1,39.0,39.0,6.0,36.0,46.0,51.857142857142854,51.57142857142857,51.766666666666666,9.737018219636026,9.001831315513911,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-10,25,0.5,56,56,57,0,Clear,0,0,Monday,11,46,10,0,1,0,0,0,0,beverage,1,1,1,40.0,40.0,9.0,58.0,45.333333333333336,51.714285714285715,51.142857142857146,52.06666666666667,9.638711630957845,8.547218556638466,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-11,25,0.5,52,48,48,4,Clear,0,1,Tuesday,11,46,11,0,0,0,0,0,0,beverage,1,1,1,57.0,56.0,0.0,51.0,48.333333333333336,51.285714285714285,51.07142857142857,52.166666666666664,9.741907508530451,8.570650147803482,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-12,25,0.5,56,47,47,9,Clear,0,2,Wednesday,11,46,12,0,0,0,0,0,0,beverage,1,1,1,48.0,48.0,4.0,65.0,50.666666666666664,48.714285714285715,50.714285714285715,51.766666666666666,7.674943772091214,8.632929544915354,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-13,25,0.5,63,58,58,5,Rainy,0,3,Thursday,11,46,13,0,0,0,0,0,1,beverage,1,1,1,47.0,47.0,9.0,51.0,51.0,49.714285714285715,50.5,51.43333333333333,8.440266301373146,8.391845859110903,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-14,25,0.5,59,55,55,4,Rainy,0,4,Friday,11,46,14,0,0,1,0,0,1,beverage,1,1,1,58.0,58.0,5.0,59.0,53.333333333333336,49.142857142857146,50.857142857142854,51.2,7.819389819087995,8.474914502469964,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-15,25,0.5,44,44,44,0,Clear,0,5,Saturday,11,46,15,1,0,0,1,0,0,beverage,1,1,1,55.0,55.0,4.0,39.0,52.333333333333336,49.857142857142854,50.57142857142857,50.9,6.914443130833005,8.644378215075658,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-16,25,0.5,50,42,42,8,Clear,0,6,Sunday,11,46,16,1,0,0,0,1,0,beverage,1,1,1,44.0,44.0,0.0,40.0,47.0,50.142857142857146,51.0,50.46666666666667,6.466028441750296,7.990378829952541,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-17,25,0.5,54,54,60,0,Clear,0,0,Monday,11,47,17,0,1,0,0,0,0,beverage,1,1,1,42.0,42.0,8.0,57.0,48.666666666666664,50.57142857142857,51.142857142857146,51.13333333333333,7.067699834626606,8.14160391358571,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-18,25,0.5,58,45,45,13,Clear,0,1,Tuesday,11,47,18,0,0,0,0,0,0,beverage,1,1,1,60.0,54.0,0.0,48.0,49.0,50.142857142857146,50.714285714285715,51.03333333333333,7.335497516155518,8.305962375848502,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-19,25,0.5,55,50,50,5,Clear,0,2,Wednesday,11,47,19,0,0,0,0,0,0,beverage,1,1,1,45.0,45.0,13.0,47.0,51.666666666666664,50.57142857142857,49.642857142857146,50.9,7.207800007795788,7.2175762270589505,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-20,25,0.5,64,61,61,3,Rainy,0,3,Thursday,11,47,20,0,0,0,0,0,1,beverage,1,1,1,50.0,50.0,5.0,58.0,52.0,51.0,50.357142857142854,51.36666666666667,7.7888809636986185,7.830975406944893,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-21,25,0.5,51,45,45,6,Clear,0,4,Friday,11,47,21,0,0,1,0,0,0,beverage,1,1,1,61.0,61.0,3.0,55.0,52.0,49.57142857142857,49.357142857142854,51.06666666666667,7.849780100044046,7.530523966417686,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-22,25,0.5,46,46,51,0,Clear,0,5,Saturday,11,47,22,1,0,0,1,0,0,beverage,1,1,1,45.0,45.0,6.0,44.0,52.333333333333336,50.57142857142857,50.214285714285715,51.1,7.457817885886436,6.919076988560417,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-23,25,0.5,55,55,61,0,Rainy,0,6,Sunday,11,47,23,1,0,0,0,1,1,beverage,1,1,1,51.0,46.0,0.0,42.0,52.333333333333336,53.285714285714285,51.714285714285715,51.4,7.273565968956508,6.809818380370084,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-24,25,0.5,51,51,52,0,Clear,0,0,Monday,11,48,24,0,1,0,0,0,0,beverage,1,1,1,61.0,55.0,0.0,60.0,54.666666666666664,52.142857142857146,51.357142857142854,51.766666666666666,6.644009116704863,6.640286634883051,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-25,25,0.5,52,52,60,0,Clear,0,1,Tuesday,11,48,25,0,0,0,0,0,0,beverage,1,1,1,52.0,51.0,0.0,45.0,57.666666666666664,54.285714285714285,52.214285714285715,51.93333333333333,6.36957051703088,6.941276444669129,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-26,25,0.5,57,57,60,0,Clear,0,2,Wednesday,11,48,26,0,0,0,0,0,0,beverage,1,1,1,60.0,52.0,0.0,50.0,57.333333333333336,55.714285714285715,53.142857142857146,51.833333333333336,6.369570517030893,7.058624216104411,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
Cafe,Espresso,2025-11-27,25,0.5,58,58,62,0,Clear,0,3,Thursday,11,48,27,0,0,0,0,0,0,beverage,1,1,1,60.0,57.0,0.0,61.0,60.666666666666664,55.857142857142854,53.42857142857143,52.266666666666666,6.517376042257429,7.345477789500403,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
Cafe,Latte,2025-06-01,40,0.5,51,51,61,0,Clear,0,6,Sunday,6,22,1,1,0,0,0,1,0,beverage,1,1,1,0.0,0.0,0.0,0.0,61.0,61.0,61.0,61.0,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-02,40,0.5,66,53,53,13,Clear,0,0,Monday,6,23,2,0,1,0,0,0,0,beverage,1,1,1,61.0,51.0,0.0,0.0,57.0,57.0,57.0,57.0,5.656854249492381,5.656854249492381,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-03,40,0.5,70,70,70,0,Clear,0,1,Tuesday,6,23,3,0,0,0,0,0,0,beverage,1,1,1,53.0,53.0,13.0,0.0,61.333333333333336,61.333333333333336,61.333333333333336,61.333333333333336,8.504900548115382,8.504900548115382,0,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-04,40,0.5,60,60,71,0,Clear,0,2,Wednesday,6,23,4,0,0,0,0,0,0,beverage,1,1,1,70.0,70.0,0.0,0.0,64.66666666666667,63.75,63.75,63.75,8.460693430998036,8.460693430998036,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-05,40,0.5,68,63,63,5,Clear,0,3,Thursday,6,23,5,0,0,0,0,0,0,beverage,1,1,1,71.0,60.0,0.0,0.0,68.0,63.6,63.6,63.6,7.334848328356898,7.334848328356898,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-06,40,0.5,79,65,65,14,Rainy,0,4,Friday,6,23,6,0,0,1,0,0,1,beverage,1,1,1,63.0,63.0,5.0,0.0,66.33333333333333,63.833333333333336,63.833333333333336,63.833333333333336,6.585337247754792,6.585337247754792,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-07,40,0.5,54,54,63,0,Clear,0,5,Saturday,6,23,7,1,0,0,1,0,0,beverage,1,1,1,65.0,65.0,14.0,0.0,63.666666666666664,63.714285714285715,63.714285714285715,63.714285714285715,6.019808571549034,6.019808571549034,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-08,40,0.5,55,55,57,0,Clear,0,6,Sunday,6,23,8,1,0,0,0,1,0,beverage,1,1,1,63.0,54.0,0.0,61.0,61.666666666666664,63.142857142857146,62.875,62.875,6.491753010001007,6.0577577181188555,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-09,40,0.5,70,70,72,0,Clear,0,0,Monday,6,24,9,0,1,0,0,0,0,beverage,1,1,1,57.0,55.0,0.0,53.0,64.0,65.85714285714286,63.888888888888886,63.888888888888886,5.429197958832449,6.431260460524912,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-10,40,0.5,67,52,52,15,Clear,0,1,Tuesday,6,24,10,0,0,0,0,0,0,beverage,1,1,1,72.0,70.0,0.0,70.0,60.333333333333336,63.285714285714285,62.7,62.7,7.134757312253998,7.1344235926947865,0,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-11,40,0.5,71,61,61,10,Clear,0,2,Wednesday,6,24,11,0,0,0,0,0,0,beverage,1,1,1,52.0,52.0,15.0,71.0,61.666666666666664,61.857142857142854,62.54545454545455,62.54545454545455,6.283008075451637,6.787689391297105,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-12,40,0.5,71,71,72,0,Clear,0,3,Thursday,6,24,12,0,0,0,0,0,0,beverage,1,1,1,61.0,61.0,10.0,63.0,61.666666666666664,63.142857142857146,63.333333333333336,63.333333333333336,7.3807987695228805,7.023769168568492,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-13,40,0.5,69,69,71,0,Clear,0,4,Friday,6,24,13,0,0,1,0,0,0,beverage,1,1,1,72.0,71.0,0.0,65.0,68.0,64.0,63.92307692307692,63.92307692307692,7.958224257542214,7.052913564165503,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-14,40,0.5,59,52,52,7,Clear,0,5,Saturday,6,24,14,1,0,0,1,0,0,beverage,1,1,1,71.0,69.0,0.0,63.0,65.0,62.42857142857143,63.07142857142857,63.07142857142857,9.180725150319788,7.4880857748445,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-15,40,0.5,59,58,58,1,Clear,0,6,Sunday,6,24,15,1,0,0,0,1,0,beverage,1,1,1,52.0,52.0,7.0,57.0,60.333333333333336,62.57142857142857,62.857142857142854,62.733333333333334,9.089502055616006,7.594098344789174,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-16,40,0.5,70,69,69,1,Clear,0,0,Monday,6,25,16,0,1,0,0,0,0,beverage,1,1,1,58.0,58.0,1.0,72.0,59.666666666666664,62.142857142857146,64.0,63.125,8.629958891917763,7.189736274183337,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-17,40,0.5,81,76,76,5,Rainy,0,1,Tuesday,6,25,17,0,0,0,0,0,1,beverage,1,1,1,69.0,69.0,1.0,52.0,67.66666666666667,65.57142857142857,64.42857142857143,63.88235294117647,8.695921320886454,7.7331880749273,0,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-18,40,0.5,62,62,69,0,Clear,0,2,Wednesday,6,25,18,0,0,0,0,0,0,beverage,1,1,1,76.0,76.0,5.0,61.0,71.33333333333333,66.71428571428571,64.28571428571429,64.16666666666667,8.518886580500327,7.620100659829506,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-19,40,0.5,66,66,72,0,Clear,0,3,Thursday,6,25,19,0,0,0,0,0,0,beverage,1,1,1,69.0,62.0,0.0,72.0,72.33333333333333,66.71428571428571,64.92857142857143,64.57894736842105,8.518886580500327,7.878542287214594,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-20,40,0.5,61,61,65,0,Clear,0,4,Friday,6,25,20,0,0,1,0,0,0,beverage,1,1,1,72.0,66.0,0.0,71.0,68.66666666666667,65.85714285714286,64.92857142857143,64.6,8.315218406203,7.878542287214594,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-21,40,0.5,61,60,60,1,Clear,0,5,Saturday,6,25,21,1,0,0,1,0,0,beverage,1,1,1,65.0,61.0,0.0,52.0,65.66666666666667,67.0,64.71428571428571,64.38095238095238,6.429100507328636,7.975236398025804,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-22,40,0.5,54,54,64,0,Clear,0,6,Sunday,6,25,22,1,0,0,0,1,0,beverage,1,1,1,60.0,60.0,1.0,58.0,63.0,67.85714285714286,65.21428571428571,64.36363636363636,5.33630869386231,7.667900840301946,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-23,40,0.5,66,66,67,0,Clear,0,0,Monday,6,26,23,0,1,0,0,0,0,beverage,1,1,1,64.0,54.0,0.0,69.0,63.666666666666664,67.57142857142857,64.85714285714286,64.47826086956522,5.318431562567509,7.440607324851739,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-24,40,0.5,71,71,73,0,Clear,0,1,Tuesday,6,26,24,0,0,0,0,0,0,beverage,1,1,1,67.0,66.0,0.0,76.0,68.0,67.14285714285714,66.35714285714286,64.83333333333333,4.598136268408879,6.732323211505501,0,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-25,40,0.5,69,69,75,0,Clear,0,2,Wednesday,6,26,25,0,0,0,0,0,0,beverage,1,1,1,73.0,71.0,0.0,69.0,71.66666666666667,68.0,67.35714285714286,65.24,5.477225575051661,6.912721192534397,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-26,40,0.5,63,54,54,9,Clear,0,3,Thursday,6,26,26,0,0,0,0,0,0,beverage,1,1,1,75.0,69.0,0.0,72.0,67.33333333333333,65.42857142857143,66.07142857142857,64.8076923076923,7.230886134196436,7.6204611783952085,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-27,40,0.5,66,59,59,7,Clear,0,4,Friday,6,26,27,0,0,1,0,0,0,beverage,1,1,1,54.0,54.0,9.0,65.0,62.666666666666664,64.57142857142857,65.21428571428571,64.5925925925926,7.6345081233642205,7.697937500281599,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-28,40,0.5,54,51,51,3,Clear,0,5,Saturday,6,26,28,1,0,0,1,0,0,beverage,1,1,1,59.0,59.0,7.0,60.0,54.666666666666664,63.285714285714285,65.14285714285714,64.10714285714286,9.141741003300659,7.833430753037734,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-29,40,0.5,55,55,55,0,Clear,0,6,Sunday,6,26,29,1,0,0,0,1,0,beverage,1,1,1,51.0,51.0,3.0,64.0,55.0,62.0,64.92857142857143,63.793103448275865,9.643650760992955,8.080977527638458,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-06-30,40,0.5,63,63,74,0,Clear,0,0,Monday,6,27,30,0,1,0,0,0,0,beverage,1,1,1,55.0,55.0,0.0,67.0,60.0,63.0,65.28571428571429,64.13333333333334,10.567244989431572,8.37972435225528,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
Cafe,Latte,2025-07-01,40,0.5,61,54,54,7,Clear,0,1,Tuesday,7,27,1,0,0,0,0,0,0,beverage,1,1,1,74.0,63.0,0.0,73.0,61.0,60.285714285714285,63.714285714285715,63.9,9.995236960911027,8.27813218833044,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-02,40,0.5,67,55,55,12,Clear,0,2,Wednesday,7,27,2,0,0,0,0,0,0,beverage,1,1,1,54.0,54.0,7.0,75.0,61.0,57.42857142857143,62.714285714285715,63.96666666666667,7.678045386189178,8.434622525214577,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-03,40,0.5,67,64,64,3,Clear,0,3,Thursday,7,27,3,0,0,0,0,0,0,beverage,1,1,1,55.0,55.0,12.0,54.0,57.666666666666664,58.857142857142854,62.142857142857146,63.766666666666666,7.861903319777203,8.017837257372731,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-04,40,0.5,66,63,63,3,Clear,0,4,Friday,7,27,4,0,0,1,0,0,0,beverage,1,1,1,64.0,64.0,3.0,59.0,60.666666666666664,59.42857142857143,62.0,63.5,8.017837257372731,7.980746061134115,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-05,40,0.5,51,51,58,0,Clear,0,5,Saturday,7,27,5,1,0,0,1,0,0,beverage,1,1,1,63.0,63.0,3.0,51.0,61.666666666666664,60.42857142857143,61.857142857142854,63.333333333333336,7.184639700016113,8.037002338770757,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-06,40,0.5,52,52,57,0,Clear,0,6,Sunday,7,27,6,1,0,0,0,1,0,beverage,1,1,1,58.0,51.0,0.0,55.0,59.333333333333336,60.714285714285715,61.357142857142854,63.06666666666667,6.969320524371698,8.110839308340061,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-07,40,0.5,66,66,72,0,Clear,0,0,Monday,7,28,7,0,1,0,0,0,0,beverage,1,1,1,57.0,52.0,0.0,74.0,62.333333333333336,60.42857142857143,61.714285714285715,63.36666666666667,6.347102826149447,8.480099522534385,0,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-08,40,0.5,67,51,51,16,Clear,0,1,Tuesday,7,28,8,0,0,0,0,0,0,beverage,1,1,1,72.0,66.0,0.0,54.0,60.0,60.0,60.142857142857146,63.166666666666664,6.928203230275509,8.263517065131184,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-09,40,0.5,61,61,73,0,Clear,0,2,Wednesday,7,28,9,0,0,0,0,0,0,beverage,1,1,1,51.0,51.0,16.0,55.0,65.33333333333333,62.57142857142857,60.0,63.2,8.017837257372733,8.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-10,40,0.5,73,73,73,0,Rainy,0,3,Thursday,7,28,10,0,0,0,0,0,1,beverage,1,1,1,73.0,61.0,0.0,64.0,65.66666666666667,63.857142857142854,61.357142857142854,63.9,8.952254305081887,8.499838395360984,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-11,40,0.5,66,57,57,9,Clear,0,4,Friday,7,28,11,0,0,1,0,0,0,beverage,1,1,1,73.0,73.0,0.0,63.0,67.66666666666667,63.0,61.214285714285715,63.766666666666666,9.327379053088817,8.559102859426435,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-12,40,0.5,53,51,51,2,Clear,0,5,Saturday,7,28,12,1,0,0,1,0,0,beverage,1,1,1,57.0,57.0,9.0,58.0,60.333333333333336,62.0,61.214285714285715,63.06666666666667,10.279429296739519,8.559102859426435,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-13,40,0.5,59,59,68,0,Rainy,0,6,Sunday,7,28,13,1,0,0,0,1,1,beverage,1,1,1,51.0,51.0,2.0,57.0,58.666666666666664,63.57142857142857,62.142857142857146,62.96666666666667,10.228345302102761,8.53821403462685,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-14,40,0.5,61,61,72,0,Clear,0,0,Monday,7,29,14,0,1,0,0,0,0,beverage,1,1,1,68.0,59.0,0.0,72.0,63.666666666666664,63.57142857142857,62.0,63.63333333333333,10.228345302102761,8.33897245099548,0,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-15,40,0.5,60,57,57,3,Clear,0,1,Tuesday,7,29,15,0,0,0,0,0,0,beverage,1,1,1,72.0,61.0,0.0,51.0,65.66666666666667,64.42857142857143,62.214285714285715,63.6,9.198861213163704,8.154079407818582,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-16,40,0.5,69,54,54,15,Clear,0,2,Wednesday,7,29,16,0,0,0,0,0,0,beverage,1,1,1,57.0,57.0,3.0,73.0,61.0,61.714285714285715,62.142857142857146,63.1,9.050124966251126,8.226197765087447,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-17,40,0.5,79,60,60,19,Rainy,0,3,Thursday,7,29,17,0,0,0,0,0,1,beverage,1,1,1,54.0,54.0,15.0,73.0,57.0,59.857142857142854,61.857142857142854,62.56666666666667,7.559289460184546,8.226197765087445,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-18,40,0.5,65,65,69,0,Clear,0,4,Friday,7,29,18,0,0,1,0,0,0,beverage,1,1,1,60.0,60.0,19.0,57.0,61.0,61.57142857142857,62.285714285714285,62.56666666666667,8.141603913585719,8.44373751941066,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-19,40,0.5,57,52,52,5,Clear,0,5,Saturday,7,29,19,1,0,0,1,0,0,beverage,1,1,1,69.0,65.0,0.0,51.0,60.333333333333336,61.714285714285715,61.857142857142854,61.9,7.931252228038264,8.821801166665221,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-20,40,0.5,59,53,53,6,Clear,0,6,Sunday,7,29,20,1,0,0,0,1,0,beverage,1,1,1,52.0,52.0,5.0,68.0,58.0,59.57142857142857,61.57142857142857,61.5,7.976154939508615,9.052957746286236,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-21,40,0.5,64,64,69,0,Clear,0,0,Monday,7,30,21,0,1,0,0,0,0,beverage,1,1,1,53.0,53.0,6.0,72.0,58.0,59.142857142857146,61.357142857142854,61.8,7.244045173533263,8.819620983110005,0,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-22,40,0.5,64,58,58,6,Clear,0,1,Tuesday,7,30,22,0,0,0,0,0,0,beverage,1,1,1,69.0,64.0,0.0,57.0,60.0,59.285714285714285,61.857142857142854,61.6,7.204495950776986,8.374477185584073,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-23,40,0.5,67,67,71,0,Clear,0,2,Wednesday,7,30,23,0,0,0,0,0,0,beverage,1,1,1,58.0,58.0,6.0,54.0,66.0,61.714285714285715,61.714285714285715,61.733333333333334,7.952238379104038,8.184681483662697,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-24,40,0.5,66,58,58,8,Clear,0,3,Thursday,7,30,24,0,0,0,0,0,0,beverage,1,1,1,71.0,67.0,0.0,60.0,62.333333333333336,61.42857142857143,60.642857142857146,61.233333333333334,8.059303999253343,7.550926003907302,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-25,40,0.5,60,60,72,0,Clear,0,4,Friday,7,30,25,0,0,1,0,0,0,beverage,1,1,1,58.0,58.0,8.0,69.0,67.0,61.857142857142854,61.714285714285715,61.13333333333333,8.591246929842244,8.042469687932847,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-26,40,0.5,52,52,57,0,Clear,0,5,Saturday,7,30,26,1,0,0,1,0,0,beverage,1,1,1,72.0,60.0,0.0,52.0,62.333333333333336,62.57142857142857,62.142857142857146,61.233333333333334,7.807200583588262,7.573812604140491,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-27,40,0.5,68,55,55,13,Rainy,0,6,Sunday,7,30,27,1,0,0,0,1,1,beverage,1,1,1,57.0,52.0,0.0,53.0,61.333333333333336,62.857142857142854,61.214285714285715,61.1,7.425823667638298,7.597353501041018,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-28,40,0.5,63,63,70,0,Clear,0,0,Monday,7,31,28,0,1,0,0,0,0,beverage,1,1,1,55.0,55.0,13.0,69.0,60.666666666666664,63.0,61.07142857142857,61.733333333333334,7.571877794400362,7.395053291681757,0,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Cafe,Latte,2025-07-29,40,0.5,66,52,52,14,Clear,0,1,Tuesday,7,31,29,0,0,0,0,0,0,beverage,1,1,1,70.0,63.0,0.0,58.0,59.0,62.142857142857146,60.714285714285715,61.63333333333333,8.513294924774453,7.720388306581191,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
